Text,Sentiment
"I haven't seen this movie in 30 years so I don't know if I would like it as much as I did when I was 12. At the time, however, I loved this movie. This is a great ""starter chick-flick"" for young pre-teen girls. Be careful of the ending, though. There are tears and harsh emotions. Looking back at it from a 2008 perspective (with so much more knowledge of child psychology, politics and political correctness), I think it would be interesting to watch again. Patty's uncaring, abusive father, indifferent mother and favored sister all contributed toward making her vulnerable and starving for companionship. Patty was sad when Anton left. She was heartbroken when he was killed. The rage that was directed toward her afterward was shocking. After all, she was only 12 years old. The thing that I most strongly retained is how this movie taught me even ""enemy"" soldiers are people too. Not all German soldiers were hateful Nazis. When I was older, I saw TV shows like Hogan's Heroes and The Rat Patrol which also made the point that the ""regular"" German soldiers were not the same as the Gestapo. ""Regular"" soldiers were drafted. The Gestapo were handpicked among volunteers for their special attitudes of hate. I believe that one of the privileges of being a Nazi was that they had special assignments and, therefore, didn't go into battle. Their specialties were interrogation and torture. Later, during the cold war, I would think about Russian soldiers and remember SOMGS. We were taught that the Soviet Union was ""evil"". But the reality was that Russian soldiers weren't out to destroy America. They had a job. Their government probably told them that our government was out to destroy their way of life. Which, in a way, was true, since the US fought to end Communism. The lesson is still applicable today. German soldiers were not the same as Nazis just as Muslims are not the same as Al Qaeda.",1
"""Summer of My German Soldier"" was one of the many TV movies that became a staple of the small screen in the 1970s (others were ""Brian's Song"", ""Sybil"" and ""Someone's Watching Me!""). It portrays a Jewish girl (Kristy McNichol) befriending a German POW (Bruce Davison) in WWII-era Georgia. One of the things that the movie shows is that many of the German soldiers weren't really Nazis, but were just drafted. Watching the movie, I got a real sense of how things must have been in the South back then; I mean, can you imagine being a Jewish person accused of supporting the enemy?  So, I certainly recommend this movie. I believe that it's always important to show the things portrayed here. Occasional overacting keeps the movie from being a full-scale masterpiece, but they usually do quite well. I hope that the movie eventually comes out on DVD. Also starring Esther Rolle and Michael Constantine (the ""My Big Fat Greek Wedding"" patriarch).",1
"A touching story told with tenderness: awkward young Jewish girl in WWII America befriends an escaped German POW who is hiding out in her clubhouse. They discuss their lives and beliefs (he's anti-Hitler), she sneaks him food, he becomes her only friend and ally. All this reminded me of the much-better theatrical film ""Whistle Down The Wind"", where Hayley Mills befriends convict Alan Bates, but you certainly can't fault the direction here, which is smooth, or the performances, which are sterling. Mature in her pre-teen years, Kristy McNichol carries most of the picture and never hits a false note. Suddenly, when the prisoner is discovered (and Kristy is found out as well), the movie gets very tough. Her father, shocked and ashamed that his child would consort with ""that Nazi"", lays into her with a quiet fury I have seldom seen before (he tells her ""You are dead to me,"" which must be devastating for a little girl to hear). The final scenes don't cop out; there are no big reunions, no hand-holding climaxes. The girl has to face the world, and in doing so learns a bitter lesson about neighbors, friends, and family. A startling film.",1
"When I was in 7th grade(back in 1977), I was asked to read the novel that this was based on as part of my English class studies. I can remember being very touched by it and excited when a TV version came out a year later. Kristy McNichol was a popular TV actress when this film was produced and was already playing a daughter in a dysfunctional family on the hit TV series ""Family"". It was clear that she had the range and ability to pull off this part. I recall her as being a bit ""stiff"" at times, but over all she does a good job. She carries the movie well. Esther Rolle is fantastic as the domestic who appears to be the only one in the household that seems to truly care for her. Barbara Barrie as the somewhat frightened and slightly neurotic mother is also good, as is young Robin Lively (who would eventually appear as the black widow Lana Milford in ""Twin Peaks"")as the sweet younger sister who seems to be the focus of the parent's affection. Bruce Davidson is also appropriately appealing as the German soldier of the title The best performance, however, belongs to Michael Constantine. It is truly powerful and merited more recognition than it got at the time. The bitterness and coldness he expresses makes the scenes in which he appears difficult to watch, but makes it much easier to understand the quiet desperation of the rejected daughter. Constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations. The film differs from the book only in some small ways. It is wonderful and inspiring to watch, and I hope that it gets released again on to video or DVD. ",1
I caught this one on cable and I was very surprised. Steady direction and some good performances accent a twisty and very engaging story. This one will keep you up all night thinking about what was real and what wasn't. Check out Jason Scott Lee in the Lou Diamond Phillips role!,1
"This is the kind of film one initially selects to make up the numbers from video rental.....only to discover an under-rated entertaining and enjoyable movie!! The opening sequence of the police arriving at a dark and rainy house wherein the ""wife"" has committed murder.......or is it??....and the remainder of the film seeks to unravel what really happened....OK...the film is a bit ""campy""...but has good editing and dialogue.....professional acting.....often humorous......and the very last scene with the facial expression is one of the best of its' kind......definitely worth watching.....deserving at least a 7 or an 8!",1
"I, too, found ""Oppenheimer"" to be a brilliant series and one of the finest offerings ever on American PBS. David Suchet was particularly effective as Edward Teller, as I recall, and the overall conception was spectacularly good. The only reason that the series doesn't rate a full 10/10 is for the low-budget production values in some areas. Actual content is absolutely first-rate in my recollection. The Oppenheimer miniseries will be released in the UK on July 31st! It will be a Region 2/PAL set, but it would seem that a Region 1/NTSC set should be soon in the offing. If you have a universal player in the US, you can order the series right now from Amazon UK. http://tinyurl.com/znyyq Huzzah!!",1
"The plot of this movie is as dumb as a bag of hair. Jimmy Smit plays a character that could have been upset by the ridiculousness of the story. He is evil and a wife beater. It's a character as far from his NYPD and LA Law roles as you could possibly get. If you've thought he had the looks and the acting chops to play the really bad boy role, her's your present. But!!!!!!!! Mary Louis Parker wears black miniskirts and little black minidresses throughout the movie. She has always had some of the greatest legs in the history of the movies. This makes the movie well worth it for this leg admirer. I'd buy the DVD for this reason only if it was available.",1
"This movie is still alive and kicking today thanks to the presence of Alan Ladd. This is good in one way because the movie has some interesting things to say, but bad in another because everyone who watches it expecting that tough-guy Ladd is going to hoop through his usual paces, is going to be mighty disappointed. Without fanfare or introduction, Ladd is suddenly introduced in the third reel. True, his role is a key one but it's small and likely to get lost in the shuffle. There are many key roles in former newspaperman Martin Mooney's ambivalent screenplay which hits out at all political alliances and quite ruthlessly denigrates Reform candidates. It's the lovely and extremely talented Joan Woodbury who ties the various strands of the wide-ranging story together. Unlike the usual Hollywood production, the plot actually proceeds in a series of jumps, much like the films later turned out by the French ""New Wave"", though easier to follow here, especially if you are aware that the film's original title was Paper Bullets. Nonetheless, some of the film's narrative and character switches are a little disconcerting, particularly in the role played by Jack LaRue who has wisely elected to act the part in a strangely non-committal way. One of Jack's best acting jobs ever, but no-one is likely to notice, alas!",1
Flipping through the channels I was lucky enough to stumble upon the beginning of this movie. I must admit that it grabbed my attention almost immediately. I love older films and this is or should be considered a classic! One of the most wonderful rarities of this movie is that the main character was not only female but she was also a bad girl. I highly recommend this movie!,1
"Great movie. Good acting ,a wonderful script. It's exciting to find out what the people are thinking and how they react on the situation they are in. A pity about the ending; a 'page' of text of how Nynke's life went on, instead of moving images was a poor choice. I hope this movie attracts a lot of people; it's worth it!",1
"This wonderful film is a love story, and shows that not all relationships are destined to last. Even so they can be great & worth the pain & suffering of breakup. Director Pieter Verhoeff gives us an insight of the period around 1900, the way society (mis)treats women, and how a very strong woman (Nynke) deals with. With great costumes, landscapes, lovely music and good actors and acting this photoplay draws you in for the length of the movie. At first the ending is a bit sudden, a page describing the rest of her life scrolls. On reflection this is a great (the best) way to have your own fantasy create the rest of her life.  This was the second movie for me that had people sit while the end titles scrolled by (The first being Schindler's List). Apparently the movie had this effect on everybody.",1
"Nynke is a classy filmed movie in the same style as the Oscar winning film Character (1997). But this comparison immediately urges me to add that the latter was quite more exciting... Sure, Nynke is a beautiful historic & costume drama (with fantastic acting by Monic Hendrickx!) in which you witness the personal growth of 'Nynke van Hichtum' in her marriage to Pieter Jelles Troelstra. The subtitle of this movie is 'a lovestory'. So it starts, and ends with their marriage.  But THAT is where the director makes a crucial mistake! Nynke's exciting, independent life started when the marriage ended. She wrote several children's books and travelled around the world. What a great life she has lived. But Pieter Verhoeff puts Nynke back in the trammels of convention that depressed her and that she struggled out of: the thought that her life extended just her marriage to Troelstra, being no one else but the mother of their kids. Let's all hope for Nynke II!",1
"A touching movie about a talented woman who struggles with a society and a love that structurally underestimate her. The issues are subtly addressed and timeless, as many of the depicted difficulties between man and woman still exist in Dutch society today. This movie is a tribute to all modern women without dwelling on feminism. Not only the story is well told, the acting and the scenery are great as well.",1
"Recovery is an incredibly moving piece of work, handling the devastating effects of brain injury on not only the individual, but the entire family. Without resorting to preaching or Hollywood sappy endings, Tony Marchant's drama presents a family in crisis in a realistic way. Highest praise goes David Tennant and Sarah Parish for their incredible performances. I had presumed before watching the drama that I would see some of their previous on screen relationship in Blackpool bleed through-- but it never does. Neither actor is recognizable from any previous work, and I didn't see either of them as an actor playing a part during the entire 90 minutes. In addition, Harry Treadaway's performance as the son just on the cusp of starting his own life in university was fantastic - throughout the piece, he shows the torn nature of a teenage boy thrown into the unwilling role as man of the house, At times, nearly every character in the drama is unsympathetic. As the viewer, I wanted to give each of them a good smack to wake up to reality, stop moping, and start adjusting to the rotten but very present change in their lives. But under the same circumstances, I see myself acting like any of them - switching between trying to show the stiff upper lip to desperation to escape to anything, including behavior that is completely unlike myself. It's the show's greatest strength - truth, without sugar coating, to force us all to think what we'd be able to do under the same circumstances. This is a difficult, but must-watch show. I hope that it somehow manages to be shown in the U.S.",1
David Tennant and Sarah Parish's brilliant acting had me in tears as many of the scenes were so familiar to me. My husband suffered a sub-arachnoid haemorrhage in 1977 and required a major operation which involved lifting his brain and plugging the leak. Like Tricia I was naive enough to expect that he would return to being his former self. After over 25 years of loving and caring for him he abandoned me without warning to go and live with a woman he hardly knew. He then petitioned for and I am now going through a divorce. I do hope the programme helped people to understand what it is like to cope with brain injury.,1
"Recovery is a well-judged and balanced drama of a sensitive subject that doesn't sentimentalise the main characters. David Tennant and Sarah Parish bring to the fore the complex and conflicting emotions of a couple deeply in love struggling to come to terms with the personality changes they both endure and also must make to survive a tragic accident. Tennant, as Alan, brings humour as well as a dangerous lecherousness, as an engineer recovering from a memory loss brought on by a road accident. Alan is not portrayed simply as a victim but as human being with feelings doing the best he can to make sense of his new life. Sarah Parish's Tricia is not a clichéd stand-by-her-man housewife who will do anything to support her husband. She struggles with falling out of love with Alan, as the man she once new and loved is now a completely different person - a stranger to her. Contrary to some opinion, this - in my view - makes perfect Sunday night viewing. Too often, we are shown soft family dramas or detective series, like Heartbeat, which rot and putrefy the brain. Programme commissioners seem to think that the traditional day of rest is also a day when our minds go to sleep. More challenging and thought-provoking drama like Recovery would seriously change the situation.",1
"I can't remember the series, I believe it may have been ""American Masters"", but it was broadcast on PBS around 1980. Most people have some knowledge of the development of the A bomb, and those that have little, or none, probably think it is a pretty dry subject. Anyone who has viewed this 7 part series does not feel that way. You get to know the turmoil in Oppenhemiers mind, and how the development changed his life forever. You understand the tragic figure he became, and why. With 7 episodes you get to know the major players, and the intrigue and backstabbing. I have contacted PBS about the chance of obtaining a video, or DVD, but have never received a response. Too bad, I would love to see it again.",1
"I'm so glad I taped this film when it came on BBC last month! It blew my mind, so gut wrenching and real. David Tennant is absolutely fabulous in this, even though his character isn't always that easy to like or identify with. The final scene where he plays the song just broke my heart, those eyes.... I'm guessing that he made this film in between the Dr. Who series, and that makes it even more of an achievement for me. I just love Dr. Who and yet I saw absolutely nothing of him in Mr. Tennants portrayal of this man who knows that he has changed and struggles to create some sort of new identity and life. great little intense drama!",1
"I was blubbing like an idiot during the last ten minutes of this exceptional piece of television. I have to say that the idea of sitting down to view 90 minutes of what was bound to be pretty depressing material on a Sunday, was not a welcome one. The thought of yet another, over worthy, BAFTA winning possibility did not enthuse me......However the end result knocked me for 6. This is some of the best television I have seen in ages. For years I was under the impression that all originality had left the BBC's drama department. Our Friends in the North was the last production that truly blew me away and that was 10 years ago. However faith is restored and honour is satisfied. David Tenant was incredible! So many actors I can think of would have really gone to town on a part like this, but never once did I see Mr Tenant as an actor or as the Doctor, all I saw was Alan Hamilton. I haven't had my heart wrenched this much since Daniel Craigs performance as Geordie Peacock all those years ago. Sarah Parish was also incredible and I really hope this role brings her better roles in the future. All of the cast were great but special mention must go to the director who really placed us inside Alans head. The toaster scene, in particular, made me feel quite queasy.",1
"When I saw this on TV I was nervous...whats if they messed it up? Millions of families like mine that live with a brain damaged man, in my case my Dad, would be let down. I watched it with my Mum and we both ended up crying, it was so accurate and captured how the family feels as well as the person having suffered the brain injury. The actors were all wonderful and I had no complaints, my Mums told me she hasn't been able to stop thinking about it. I hope this program made many people aware of what it's like living with brain damage and what it's like for the families. More programs like this should be made, I was surprised at how good it was and it's really shook me up emotionally.",1
"Totally disgusting and cheap bawdy humor. I loved it!!! It is the most disgusting and totally horribly acted film, except for Nicolas Read, who plays an un-dead Court Jester, to comic brilliance. But being that as it may, I laughed so many times and I have to hand it to the film makers, it wasn't pretentious or ordinary in any way. Raping, fighting, zombies vomitting on their rape victims. What other movie has this? Not for the quesy, but with a pizza, a bong, and a six pack of beer, you got it made, if you have a cast iron stomach and a juvenille sense of humor like myself.",1
"I felt compelled to comment on this film because it's listed as the fourth lowest-rated sci-film of all time on the IMDb. WHAT!?!? Sure, this movie is crappy, but it's HILARIOUS! It's not awful on an Ed Wood level, it's more surreal and uneven. There are some classic moments in the film. The brain surgery is gross and great- and even nuttier when you consider that the film was rated PG! Gor chasing after his dolly before getting battery acid dumped on his face- ""Mine! Gimmee!"" Zandor Vorkoff's speeches at the beginning of the film- ""Before Amir, Kali was but another weak nation struggling to break free from centuries of stagnant feudalism!"" Angelo Rossito also has some great lines- ""No, Gor! No!"" ""You want these keys, don't you, my pretties?"" It is absolutely wrong that this is the 4th lowest-rated sci-film on the IMDb because it is ENTERTAINING. No matter how bad a film is, if it still manages to be weird, quirky, unsettling, or entertaining, it has merit and doesn't deserve to be dumped on and dismissed. I won't defend most of Al Adamson's films, but this one, along with Dracula VS. FRANKENSTEIN and BLOOD OF GHASTLY HORROR, are entertaining enough to make up for their awfulness.",1
"This film revolves around an Arabian leader (Amir) who dies and wants to live on. So a Dr. Lloyd Trenton is being paid to transplant Amirs brain into a ""willing"" participant. But in the Doctors basement his dwarf assistant Dorro (Angelo Rossitto) drains young girls blood for the doctors purposes. So meanwhile Doctor Llyod pays a man to kill the people who assisted Amir into the country (Which is Reed Hadley, Grant Williams, and various unknown bodyguards.). Grant is the only survivor when his car crashes off the road. While this has happened the doctors other assistant Gor is sent out to get a body for amir and hurts him so badly Dr.Llyod cant operate. Meanwhile, Grant finds Amirs ""girlfriend"" Regina Carrol and tells her his story. Grant sees the man who drove him off the road and Dorro kills him. Then since Gor failed to get a body D.r Llyod puts Amirs brain into Gors disfigured body. Then Grant and Regina go to the Doctors lab an ------------------------SPOILERS------------------------- find out his secret. Soon Amir (Gor) are prancing around killing people and in the muddle of what I think is plot Dr.Llyod has a brain-ray gun which hurts Amir on command. It turns out Dr.Lloyd wants a country in which all scientists can work without law. So then Regina dies. and at the end Amirs new body (I think) say that it shall be a new country blah blah. I still don't get the ending but overall this was a very enjoyable piece of smelly cheese.This film features Grant Williams in his second to last film roll. I recommend it for any fan of Al Adamson or if you like Brains.",1
"American-made final entry in the ""Blood Island"" series of Filipino horror films concerns Abdul Amir (Reed Hadley), ruler of a fictional country. He dies of cancer, yet it's figured out how to bring him back: put his brain into a donor body. The mad doctor in charge (Kent Taylor) puts it in a highly unlikely body: the facially scarred giant manservant named Gor (John Bloom). A doctor friend of the ruler tries to remedy matters and put an end to the mad doctors' plans. Film-making partners Samuel M. Sherman (producer) and Al Adamson (director) corral several actors they've worked with before, including Taylor, Adamsons' sexy wife Regina Carrol, Angelo Rossitto, Zandor Vorkov, and Vicki Volante. They tried to go for the feel of the previous ""Blood Island"" entries but one can tell this was made stateside. While not necessarily a ""good"" film, it's got a bunch of amusing elements to add up to an entertainingly trashy whole. A malevolent dwarf (Rossitto), gory operations, a rather unconvincing makeup job on Bloom, the political intrigue subplot, caverns full of cobwebs, etc. The narrative is actually pretty coherent, with plot twists thrown in here and there. I think it could have been trimmed a bit; some scenes drag. But it's got its fun moments and an ending people might not expect. For this kind of thing, the acting isn't too bad. Both Taylor and Rossitto are fun; the latter seems to be having quite a good time in his role. Volante is appealing enough, and Williams is O.K. in the heroic role. In any event, it's nice to see all of these familiar faces in one of these films. Absolutely nothing special, but as a trashy B ""horror"" (I use the word loosely, none of this is exactly scary) film, it certainly amuses. 7/10",1
"Brain of Blood starts as Abdul Amir (Reed Hadley) the leader of a country called Kahlid is close to death because of cancer, however if he dies Kahlid will tear itself apart without anyone to lead them so doctor Robert Nigserian (Grant Williams) & one of Amir's devotees Mohammed (Zandor Vorkov) have devised a plan to take Amir's dead body to America where mad scientist Dr. Lloyd Trenton (Kent Taylor) will transplant his brain into a fresh body & with a bit of plastic surgery no-one will ever know he was even dead. Things don't go according to plan though as when the time comes to transplant Amir's brain Trenton's freak assistant Gor (John Bloom) brings a dead body of someone that fell from a balcony, Trenton needed a strong fit living body & since there's no more time he decides to use Gor's body as a temporary stop-gap until another more suitable one can be found. Unfortunately when Amir wakes up in his new body he's not very happy at what he sees, I mean would you be if you found out your brain was inside a badly burned freak? Also known as Brain Damage, The Brain, The Creature's Revenege & The Undying Brain this cheapo exploitation flick was produced & directed by the one & only Al Adamason & quite frankly I'm offended at the pathetic 1.5 rating Brain of Blood has on the IMDb, personally I think it's terrific fun in a so bad it's good sort of way. The highly entertaining script by Kane W. Lynn & Joe Van Rodgers is as loopy & silly as they come from sloppy blood soaked brain transplants to crazed mad scientists, from 7 foot tall acid scarred freaks who play with toy cars to 4 foot tall midget medical assistant's, from basement dungeons to rooftop chases, from car crashes to assassination's, kidnaps to screaming scantily clad women, from Regina Carrol's hair-do which should get it's own mention during the opening credits to teenage girls imprisoned in the basement for blood to a laugh-out-loud hilarious ending which includes some deep meaningful speech! It's all here & Brain of Blood has quality cheese stamped all over it, if your a fan of bad low budget exploitation flicks with a sense of fun then this film should be right at the top of your list of 'must see' films. Despite it's lowly 1.5 rating I am proud to admit that I liked Brain of Blood a lot, I thought it was an absolute hoot to watch, it slows down a bit at the end with a few too many shots of people wandering around doing nothing in particular but until that point it had moved along like a rocket, at only 85 minutes it's relatively short, it's difficult to second guess the barmy plot & I just think it's loads of campy fun. This is director Adamson's masterpiece as far as I'm concerned along with Dracula vs. Frankenstein (1971) which he made a year before this. Those who have seen an Adamson film before will know about the none existent production values, cheap special effects & cardboard sets & that all adds to the fun, this film manages that fine between incompetence & seriousness to create a memorable viewing experience. I love the opening shot of Kahlid which is obviously just a photo of the Taj Mahal in India complete with statuesque people in the foreground! Regina Carrol's hair seems to be a separate entity on it's own, it seems to change styles between shots & is frankly horrendous, don't get me started about her make-up job either that she must apply with a a paint sprayer! There is another hilarious moment when we see Amir's body has been transported to America wrapped in what looks like ordinary tin foil, why is the question I asked myself, why!? The effects are variable, there's a terrible looking fake spider, Gor's burned make-up job is pretty bad although there is a surprisingly gory brain removal which is actually quite impressive. The budget for Brain of Blood must have been practically none existent, I must admit I thought Trenton's lab was quite good with various computers & medical instruments although the rest of the film looks cheap & nasty. The production values are low, the music was taken from another film Beast of Blood (1971) & the acting is awful but in a campy fun sort of way. Brain of Blood may have the best title for an exploitation film ever & as far as I'm concerned it's a highly entertaining piece of nonsense that I had a great time watching & laughing at. They just don't/can't/won't make them like this anymore, impossible to recommend to anyone looking for a good film but bad movie lovers should enjoy it. I liked it, but then again I'm just weird.",1
"I saw this black and white comedy noir yesterday at the London film Festival. Structurally, it has been compared to Pulp Fiction but it is perhaps closer to the structure of Amores Perros and the slacker mood of Kevin Smith's Clerks. Four stories intersect at a French motorway diner. The first vignette has Franck (Edouard Baer) bungling a hold up at the diner. The waitress, Suzie (Anna Mouglalis) takes pity and tell him her story. The second has two incompetent kidnappers, Leon (Bouli Lanners) and Paul (Serge Lariviere) take a teenage girl from her rich family. Unfortunately for them, she is suicidal and her family don't appear to want her back. The third is a dialogue between two ageing rock stars who bump into each other at the diner (Alain Bashung and Arno playing themselves). The final part is about four ex-criminals who smuggle their old partner out of hospital to visit their old hideout which has since been turned into ? the diner. An 'epilogue' returns to Franck and Suzie to complete their story (not really an epilogue, more a conclusion). The structure does not really work. The stories are not sufficiently intertwined as in Pulp Fiction. Nor is the diner crucial to the action to at least two of the stories in the way the car crash was crucial in the four stories of Amores Perros. The quality of the individual stories varies. The hideout story is a cute idea, with a couple of good gags, but does not come off; and the rock star reunion is pointless and dull. On the other hand, the kidnap story is hilarious, although its connection to the diner is tenuous. The most balanced and successful story is the Franck and Suzie one. This film isn't entirely successful but has moments of interest and hilarity. I look forward to seeing more of Writer/director's Samuel Benchetrit's work.",1
"This is a slightly uneven entry with one standout sequence involving an over-the-hill gang reminiscing in the diner that once - thirty years previously - was their hideout; one ho-hum duologue between two ageing rock musos; a noirish kidnap turned on its head and an opening sequence (plus epilogue) involving heist artist wannabe Edward Baer and current 'hot' property Anna Magloulis which has its moments. No movie in which Jean Rochefort appears can be dismissed lightly and here he shines as one of the over-the-hill quintet, indeed the film is worth seeing for Rochefort alone but each of the sequences has something to offer and it's definitely worth a look.",1
"I watched this mini in the early eighties. Sam Waterson proved himself to be a great actor. In fact when he began Law and Order I was disappointed in him as it was not as powerful a role. Unfortunately the good roles do not pay the bills. I wish I could find a copy of this rare series and review it. It is both factual and entertaining. Everyone should see it to know what really happened. I was so moved I purchased and read the book ""Pppenheimer-Shatterer of Worlds"". And saw how this man became an unlikely hero who was never rewarded for his insight. If you get a chance be sure to watch this movie and see what a performance Mr. Waterston can really provide an audience. Enjoy the movies!",1
"I first saw it at 5am January 1, 2009, and after a day i watched it again and i want to watch it again. Love everything (well, almost, so 9 stars) about it. No color, beautiful naive stories, funny gangsters, Anna, camera work, music. Well, sometimes you just want to listen little bit longer and the music just stops. But this is not a musical after all. I like Anna's acting, this naive wannabe gangster girl, how she speaks, holds the gun, everything makes me smile. No, it's not that funny, though i have laughed a bit at some moments, it's just so subtle. Excellent work by Samuel Benchetrit. Though 3d nouvelle seems weaker, but they are also gangsters, maybe even worse, cause they are stealing ideas. And the last scene is my favorite. Makes me feel so warm and.. romantic. Yes, i would recommend this movie for the romantic souls with a taste for such art-housish movies. And i don't agree with those comparing it to Pulp Fiction. It's not about action and twisted story, though all vignettes intersect. It's calm, and maybe too slow movie for most of the people. It's about characters, their feelings, very subtle. Anyway, probably this review won't be of much help to anyone (my first), just wanted to express my appreciation. SPOILER: This movie doesn't have a Goofs section. Wonder, didn't anybody notice that hand in the 2 part when the kidnappers decided to go home? Looks like a part of crew, hehe. I know i should better post this in forums, but i don't agree with some policies here.",1
"This movie definitely shows something and sheds light on what happens in most institutions today, and shows how one gurl just with the help of her newspaper manages to get things done, her editor has complete faith in her and doesn't publish something important, because it would harm her friend... and when it was the right time she took the necessary action. The movie overall got a rating of 9 from me , because its got everything, i mean it keeps you entertained, and moreover, they have acted really well, for a TV movie, its really high quality acting that deserves alot of credit.",1
"I liked this movie. Many people refer to it as ""Sabrina the Teenage Feminist"". They do that with a lot of movies that Melissa Joan Hart is in. Still, she really surprised me in this movie because she was great in the part of Mary, who fights for justice when her roommate is raped. You could tell that Hart was extremely determined in this movie and it showed. I also liked Lisa Dean Ryan as Mary's roommate. She was very effective in making me feel sorry for her character after she was raped. Josh Hopkins was good as the cocky and egotistical rapist. Lochlyn Munro convincingly played his character. The acting in this movie is better than in most TV movies, in my opinion. The movie was pretty predictable though. Also, I expected more from the ending, it was too abrupt. The delivery could have been better. But the performances and overall plot make up for these problems.",1
"I actually flipped to Lifetime channel by mistake, just as this movie was beginning, and ended-up watching it.  It certainly deals with a serious issue, probably more prevalent than we realize, in terms of this type of attack of a young woman by an ego-maniacal fellow-student, who feels he's above the system, and, unfortunately, often is. The cast here was believable, and the performances credible. A lot of these Canadian/Lifetime flicks are decidedly ""over-the-top."" However, this is one I might label as ""under-the-top."" While appreciating the fact that it wasn't presented in an overblown fashion, this film somehow seemed like a record being played at a slower speed than proper, the 96 minutes seemed like many more, and it had the effect of looking like a shorter film, looped over-and-over, seemingly going on and on and on and ON - before reaching its inevitable and predictable conclusion. Yet the engaging characters and performances made it better than the average film of this type, despite these criticisms. And while these pictures often ""milk"" the climax, this one could have given it a bit more detail and length.",1
"In my work with the only nationwide non-profit organization, Security On Campus, Inc. dedicated exclusively to the issue of college campus crime prevention and student awareness I see all too often the type of campus violence and `cover-up' through secret campus courts portrayed in the movie `Silencing Mary.' In fact we receive numerous calls and requests for information every month from campus reporters such as `Mary' who are facing similar situations. Its depiction of a campus rape and the subsequent crusade by `Mary,' the victim's roommate and a student journalist played exceedingly well by Melissa Joan Hart, for justice was very well done and accurately researched. This was the first television movie that I have ever seen that I felt truly reflected and encompassed all of the various complex issues associated with how rape and other violent crimes are dealt with on our nation's college and university campuses. Although it would not be possible to address all of these issues in depth in 2 hours, this movie comes closer than any others I've seen.",1
"This production was quite good. The usual fabulous scenery, interesting, quirky characters. It was just so strange not to have Captain Hastings, Miss Lemon, and Poirot's office/residence, so prominently featured in the original PBS/BBC mysteries. In the original series, so much took place at the office. Hastings reading the paper, while Poirot ""exercises his little gray cells."" Miss Lemon pitching in whenever needed. Poirot without Capt. Hastings would be like Holmes without Watson ... he can most certainly solve the crime, but it is not as interesting. And what would a Poirot mystery be without Hastings, with his impeccable manners, falling for some beautiful, unattainable woman.",1
"Count me as being one who is happy to see no Hastings in this episode. The poor-man's Dr. Watson does nothing for me, as he simply drags down every scene he's in. Japp is often necessary to the story as the representative of officialdom, and a little Miss Lemon is fine for seasoning, but Hastings swings from painfully dim to over-mannered in different episodes. If I have to sit through one more vacuous ""Oh, I say there!"" I'll take the gas-pipe. As a general rule, the more Poirot you get in a Poirot story, the better. Every line for Hastings is one taken away from Poirot. And I've never read the books, so I really don't care about fidelity to Christie's characters. A lot of viewers/reviewers seem to have a problem with separating the movies from the books. If you want the book as written, then read it. I don't see the point of watching the television version if you know what will come next at every stage. Theatre is not prose - don't expect a transcription.",1
"Richard Abernethie, a very wealthy man, has died and his relatives have assembled for his funeral. Included in the funeral party is Abernathie's youngest sister Cora Galaccio. While none of the family has seen Cora in at least 20 years, they all agree that Cora was always a bit different. So when Cora says something about Abemethie having been murdered, most laugh it off as one of Cora's eccentricities. But someone is obviously taking Cora seriously. The next day, Cora is found dead in her bed having been beaten violently. Is there a connection between the two deaths? It's up to Hercule Poirot to find a killer. After the Funeral is one of the most well put together episodes of the entire Poirot series. I've always been a fan of this particular Agatha Christie book and, from what I remember, the movie is as faithful to Christie's source material as any of the Poirot installments. The mystery is top notch with plenty of clues, suspects, and red herrings. And as I've written before, I always enjoy an Christie story where Hercule Poirot gathers everyone together in a drawing room for the final reveal. It might be old fashioned, but that's the way I like it. Getting beyond the plot, technically and artistically After the Funeral is a winner. Sets, editing, direction, and cinematography are as good as you'll find in one of these movies. The acting is equally impressive. I've come to expect an enjoyable performance from David Suchet as Poirot and he doesn't disappoint here. The rest of the cast is just as strong with Monica Dolan giving an especially noteworthy performance. Other than a minor quibble with the rapid fire way the characters are introduced, I've got no real complaints. It's a good show all the way around.",1
"Although I have definitely read this particular Agatha Christie book at some point, I didn't remember anything about it except the name ""Abernethie"". Which is a good thing, because seeing this story unfold without knowing how it will play out allowed me to appreciate once more the sheer GENIUS of Agatha Christie: the way she misleads you and then pulls the rug out from under your feet is the main reason for her success and timelessness. In addition to her stories, the excellent production values, beautiful locations, wonderful music, top-notch acting, elegant directing, etc. are the reasons for this series' success and timelessness - and all those virtues are present in ""After the Funeral"". A word of advice: be alert right from the start - there are clues dropped all over the place even in the opening sequence! There are some quite unnerving moments as well, in contrast to the peaceful-looking English-countryside locations, and some small touches of humor. A must-see for mystery buffs, and just a very good film in general. (***)",1
